init_node	term_node	demand
91	11	1.143
91	12	6.123
91	13	0.825
91	14	1.653
91	15	1.554
91	16	0.3
91	17	0.552
91	18	0.042
91	19	0.243
91	20	0.519
91	21	1.125
91	22	1.167
91	23	1.8
91	24	0.732
91	25	0.465
91	26	0.918
91	27	0.582
91	28	2.502
91	29	0.957
91	30	1.896
91	31	6.693
91	32	5.214
91	33	11.409
91	34	5.181
91	35	5.787
91	36	11.661
91	37	0.696
91	38	0.354
91	39	0.795
91	40	0.792
91	41	0.759
91	42	0.6
91	43	0.408
91	44	1.014
91	45	0.684
91	46	2.16
91	47	1.881
91	48	2.964
91	49	2.583
91	50	2.811
91	51	2.343
91	52	0.912
91	53	0.429
91	54	0.243
91	55	0.258
91	56	0.96
91	57	0.714
91	58	0.843
91	59	0.159
91	60	0.564
91	61	0.585
91	62	0.882
91	63	0.708
91	64	1.41
91	65	1.473
91	66	0.933
91	67	1.878
91	68	2.226
91	69	1.059
91	70	4.344
91	71	10.803
91	72	12.315
91	73	13.575
91	74	7.383
91	75	9.057
91	76	9.066
91	77	11.688
91	78	0.132
91	79	0.936
91	80	0.048
91	81	2.421
91	82	2.865
91	83	0.297
91	84	0.831
91	85	1.791
91	86	0.342
91	87	0.513
91	88	1.347
91	89	1.191
91	90	2.169
91	92	8.466
91	93	1.62
91	94	0.15
91	95	2.388
91	96	0.216
91	97	0.828
91	98	0.762
92	1	4.65
92	2	0.927
92	3	1.32
92	4	2.142
92	5	1.716
92	6	3.186
92	7	10.026
92	8	4.743
92	9	8.616
92	10	4.845
92	11	2.214
92	12	7.797
92	13	1.851
92	14	3.132
92	15	2.34
92	16	0.792
92	17	1.227
92	18	0.333
92	19	0.717
92	20	1.077
92	21	1.854
92	22	1.998
92	23	3.384
92	24	1.074
92	25	0.978
92	26	1.551
92	27	0.918
92	28	4.329
92	29	1.242
92	30	2.871
92	31	10.905
92	32	8.751
92	33	16.266
92	34	9.54
92	35	8.355
92	36	17.487
92	37	1.44
92	38	0.855
92	39	1.887
92	40	1.548
92	41	1.539
92	42	1.128
92	43	0.762
92	44	1.854
92	45	1.5
92	46	4.278
92	47	3.732
92	48	5.418
92	49	3.42
92	50	4.851
92	51	3.987
92	52	1.368
92	53	0.774
92	54	0.465
92	55	0.543
92	56	1.872
92	57	1.11
92	58	1.314
92	59	0.3
92	60	0.93
92	61	0.771
92	62	1.653
92	63	1.227
92	64	2.193
92	65	2.484
92	66	1.554
92	67	3.063
92	68	3.027
92	69	1.167
92	70	5.817
92	71	16.176
92	72	17.352
92	73	27.438
92	74	11.616
92	75	12.465
92	76	11.199
92	77	16.23
92	78	0.603
92	79	1.839
92	80	0.195
92	81	5.022
92	82	4.374
92	83	0.456
92	84	1.38
92	85	3.186
92	86	0.633
92	87	0.951
92	88	1.536
92	89	1.464
92	90	3.135
92	91	8.337
92	93	3.027
92	94	0.258
92	95	3.444
92	96	0.567
92	97	1.293
92	98	1.302
93	1	1.293
93	2	0.15
93	3	0.261
93	4	0.732
93	5	0.543
93	6	0.648
93	7	0.984
93	8	1.341
93	9	0.639
93	10	0.822
93	11	0.177
93	12	1.974
93	13	0.639
93	14	0.354
93	15	1.074
93	16	0.33
93	17	0.519
93	18	0.075
93	19	0.237
93	20	0.564
93	21	0.651
93	22	0.732
93	23	0.141
93	24	0.552
93	25	0.3
93	26	0.63
93	27	0.429
93	28	1.131
93	29	0.507
93	30	0.861
93	31	2.409
93	32	2.241
93	33	3.111
93	34	0.315
93	35	1.656
93	36	2.016
93	37	0.246
93	38	0.069
93	39	0.111
93	40	0.513
93	41	0.396
93	42	0.513
93	43	0.297
93	44	0.573
93	45	0.045
93	46	0.213
93	47	0.396
93	48	0.468
93	49	0.906
93	50	0.804
93	51	0.729
93	52	0.891
93	53	0.213
93	54	0.186
93	55	0.282
93	56	0.534
93	57	0.36
93	58	0.519
93	59	0.195
93	60	0.222
93	61	0.576
93	62	0.819
93	63	0.408
93	64	0.921
93	65	0.816
93	66	0.618
93	67	0.99
93	68	0.984
93	69	0.537
93	70	1.932
93	71	4.323
93	72	4.386
93	73	4.923
93	74	3.228
93	75	2.844
93	76	3.21
93	77	3.642
93	78	0.09
93	79	0.603
93	80	0.063
93	81	0.189
93	82	1.788
93	83	0.273
93	84	0.501
93	85	0.951
93	86	0.324
93	87	0.03
93	88	0.558
93	89	0.621
93	90	1.062
93	91	1.893
93	92	3.549
93	94	0.111
93	95	0.924
93	96	0.06
93	97	0.51
93	98	0.036
94	1	1.482
94	2	0.366
94	3	0.336
94	4	0.708
94	5	0.609
94	6	0.732
94	7	1.557
94	8	1.287
94	9	1.569
94	10	0.702
94	11	0.408
94	12	0.45
94	13	0.264
94	14	0.363
94	15	0.426
94	16	4.566
94	17	4.776
94	18	6.693
94	19	7.227
94	20	7.263
94	21	0.348
94	22	0.672
94	23	0.483
94	24	3.075
94	25	2.241
94	26	3.906
94	27	0.3
94	28	0.969
94	29	0.312
94	30	0.402
94	31	0.204
94	32	0.072
94	33	0.009
94	34	0.24
94	35	0.231
94	36	0.012
94	37	0.486
94	38	0.513
94	39	1.008
94	40	0.825
94	41	0.477
94	42	0.753
94	43	0.327
94	44	0.444
94	45	0.576
94	46	0.915
94	47	0.975
94	48	0.978
94	49	0.3
94	50	0.858
94	51	0.552
94	52	6.45
94	53	1.767
94	54	1.065
94	55	2.829
94	56	0.867
94	57	0.129
94	58	0.294
94	59	1.065
94	60	1.44
94	61	2.931
94	62	4.632
94	63	0.303
94	64	0.621
94	65	0.534
94	66	0.588
94	67	1.11
94	68	0.642
94	69	0.378
94	70	0.576
94	71	0.066
94	72	0.018
94	73	0.213
94	74	0.033
94	75	0.354
94	76	0.309
94	77	0.006
94	78	0.753
94	79	0.885
94	80	0.339
94	81	1.167
94	82	0.48
94	83	2.088
94	84	0.456
94	85	0.75
94	86	1.812
94	87	0.219
94	88	0.312
94	89	0.309
94	90	0.252
94	91	0.141
94	92	0.315
94	93	0.102
94	95	0.105
94	96	0.375
94	97	0.246
94	98	0.09
95	1	0.936
95	2	0.072
95	3	0.216
95	4	0.531
95	5	0.183
95	6	0.822
95	7	2.931
95	8	1.491
95	9	2.787
95	10	0.849
95	11	0.492
95	12	3.306
95	13	0.651
95	14	1.11
95	15	1.005
95	16	0.234
95	17	0.933
95	18	0.039
95	19	0.267
95	20	1.155
95	21	1.065
95	22	2.31
95	23	2.046
95	24	0.654
95	25	0.537
95	26	0.873
95	27	0.576
95	28	1.827
95	29	7.536
95	30	15.048
95	31	2.538
95	32	1.641
95	33	3.447
95	34	1.65
95	35	1.983
95	36	3.21
95	37	0.027
95	38	0.018
95	39	0.039
95	40	0.243
95	41	0.324
95	42	0.12
95	43	0.174
95	44	0.492
95	45	0.024
95	46	0.069
95	47	0.069
95	48	0.828
95	49	1.041
95	50	1.917
95	51	1.956
95	52	1.401
95	53	0.552
95	54	0.465
95	55	0.753
95	56	1.668
95	57	0.714
95	58	1.353
95	59	0.288
95	60	0.435
95	61	0.75
95	62	1.611
95	63	0.45
95	64	1.953
95	65	1.218
95	66	1.152
95	67	11.406
95	68	13.149
95	69	7.353
95	70	32.259
95	71	2.457
95	72	3.045
95	73	5.907
95	74	2.073
95	75	1.77
95	76	1.986
95	77	3.402
95	78	0.027
95	79	0.027
95	80	0.012
95	81	0.768
95	82	1.944
95	83	0.552
95	84	1.275
95	85	1.878
95	86	0.486
95	87	3.36
95	88	9.489
95	89	11.049
95	90	12.831
95	91	2.091
95	92	3.072
95	93	0.672
95	94	0.102
95	96	0.012
95	97	1.659
95	98	0.744
96	1	6.204
96	2	0.951
96	3	1.041
96	4	2.067
96	5	2.208
96	6	1.809
96	7	3.009
96	8	3.153
96	9	2.529
96	10	0.726
96	11	0.21
96	12	0.648
96	13	0.378
96	14	0.201
96	15	1.263
96	16	1.713
96	17	1.503
96	18	1.611
96	19	1.509
96	20	1.458
96	21	0.297
96	22	0.441
96	23	0.096
96	24	0.762
96	25	0.582
96	26	1.251
96	27	0.492
96	28	0.909
96	29	0.261
96	30	0.255
96	31	0.18
96	32	0.015
96	33	0.012
96	34	0.081
96	35	0.3
96	36	0.015
96	37	1.761
96	38	0.846
96	39	2.223
96	40	2.031
96	41	1.617
96	42	2.106
96	43	1.038
96	44	1.59
96	45	0.243
96	46	0.585
96	47	1.02
96	48	0.666
96	49	0.48
96	50	1.569
96	51	1.062
96	52	1.584
96	53	0.264
96	54	0.192
96	55	0.441
96	56	0.609
96	57	0.087
96	58	0.231
96	59	0.315
96	60	0.267
96	61	0.69
96	62	0.996
96	63	0.381
96	64	0.675
96	65	0.534
96	66	0.714
96	67	1.404
96	68	0.6
96	69	0.39
96	70	0.309
96	71	0.021
96	72	0.015
96	73	0.021
96	74	0.018
96	75	0.792
96	76	0.645
96	77	0.012
96	78	1.689
96	79	2.835
96	80	0.873
96	81	0.453
96	82	1.746
96	83	0.348
96	84	0.387
96	85	0.51
96	86	0.438
96	87	0.057
96	88	0.21
96	89	0.246
96	90	0.015
96	91	0.27
96	92	0.717
96	93	0.042
96	94	0.36
96	95	0.009
96	97	0.123
96	98	0.009
97	1	1.275
97	2	0.153
97	3	0.219
97	4	0.435
97	5	0.297
97	6	0.585
97	7	1.908
97	8	1.185
97	9	2.247
97	10	0.504
97	11	0.468
97	12	1.242
97	13	0.348
97	14	0.708
97	15	0.489
97	16	0.753
97	17	1.152
97	18	0.498
97	19	1.02
97	20	1.41
97	21	2.376
97	22	5.316
97	23	5.19
97	24	0.492
97	25	0.498
97	26	0.858
97	27	1.341
97	28	5.652
97	29	0.807
97	30	1.041
97	31	1.179
97	32	0.816
97	33	1.338
97	34	0.846
97	35	0.978
97	36	1.092
97	37	0.099
97	38	0.117
97	39	0.09
97	40	0.351
97	41	0.357
97	42	0.306
97	43	0.159
97	44	0.387
97	45	0.084
97	46	0.054
97	47	0.039
97	48	0.732
97	49	0.507
97	50	1.242
97	51	1.203
97	52	1.344
97	53	0.498
97	54	0.312
97	55	0.729
97	56	6.213
97	57	1.251
97	58	2.343
97	59	0.225
97	60	0.339
97	61	0.57
97	62	1.113
97	63	1.311
97	64	4.371
97	65	3.243
97	66	3.246
97	67	1.497
97	68	0.972
97	69	0.759
97	70	2.196
97	71	1.107
97	72	1.521
97	73	2.238
97	74	0.714
97	75	0.831
97	76	1.038
97	77	0.891
97	78	0.012
97	79	0.312
97	80	0.021
97	81	0.798
97	82	0.819
97	83	0.492
97	84	3.501
97	85	5.289
97	86	0.363
97	87	0.426
97	88	0.681
97	89	1.059
97	90	1.641
97	91	0.783
97	92	1.287
97	93	0.378
97	94	0.189
97	95	1.2
97	96	0.111
97	98	2.7
98	1	0.939
98	2	0.063
98	3	0.108
98	4	0.387
98	5	0.243
98	6	0.3
98	7	0.384
98	8	0.84
98	9	0.276
98	10	0.417
98	11	0.09
98	12	1.737
98	13	0.546
98	14	0.273
98	15	0.672
98	16	0.444
98	17	0.705
98	18	0.267
98	19	0.528
98	20	0.939
98	21	3.12
98	22	5.826
98	23	0.324
98	24	0.483
98	25	0.279
98	26	0.654
98	27	1.584
98	28	4.218
98	29	0.6
98	30	0.798
98	31	1.197
98	32	0.87
98	33	1.065
98	34	0.042
98	35	0.738
98	36	0.552
98	37	0.042
98	38	0.012
98	39	0.009
98	40	0.288
98	41	0.237
98	42	0.339
98	43	0.168
98	44	0.321
98	45	0.003
98	46	0.012
98	47	0.051
98	48	0.207
98	49	0.624
98	50	0.522
98	51	0.459
98	52	1.371
98	53	0.3
98	54	0.252
98	55	0.561
98	56	4.332
98	57	1.287
98	58	2.859
98	59	0.21
98	60	0.18
98	61	0.678
98	62	0.93
98	63	1.464
98	64	4.491
98	65	3.495
98	66	3.087
98	67	1.173
98	68	0.945
98	69	0.654
98	70	1.542
98	71	1.935
98	72	1.743
98	73	1.86
98	74	1.29
98	75	1.056
98	76	1.023
98	77	1.041
98	78	0.006
98	79	0.264
98	80	0.006
98	81	0.039
98	82	1.056
98	83	0.483
98	84	2.94
98	85	5.703
98	86	0.306
98	87	0.012
98	88	0.585
98	89	0.711
98	90	1.137
98	91	1.158
98	92	1.98
98	93	0.054
98	94	0.135
98	95	0.993
98	96	0.015
98	97	3.528
